island,stage,target_descriptor_key,target_cand,target_gen,target_ghash,target_seed_recorded,source_found,same_model_screen_reference,reference_screen_seed,selected_cand,selected_phase,selected_seed,selected_ghash,selected_descriptor_key,selected_interest_raw,selected_C9,reblended_I040,same_physical_model,same_ghash,same_descriptor_key,seed_differs_from_recorded_target,selected_seed_differs_from_screen_reference
2,initial_gen7_archive,4|grow|mobile|flicker|s1|g2,p2g4_030,0,ca21e100b2dea0c3,,True,False,,p2g4_030_s3,seed3,966,ca21e100b2dea0c3,4|grow|rotor|flicker|s3|g2|mixed,65.56042293134801,0.188,56.2083383450784,True,True,False,,
2,initial_gen7_archive,2|grow|rotor|liquid|s2|g2,p6g5_025,0,c53633b366a18482,,True,False,,p6g5_025_c9,c9fill,958,c53633b366a18482,2|grow|rotor|liquid|s1|g2|structured,48.58148429204117,0.279,48.58148429204117,True,True,False,,
2,initial_gen7_archive,3|oscillator|mobile|liquid|s1|g2,p6g10_024,0,2a7ac9f64d6ef179,,True,False,,p6g10_024_c9,c9fill,958,2a7ac9f64d6ef179,3|oscillator|mobile|liquid|s1|g2|structured,60.344474915932764,0.489,60.344474915932764,True,True,False,,
2,initial_gen7_archive,2|switch|rotor|flicker|s1|g2,p5g8_014,0,60fd1da794635589,,True,False,,p5g8_014_c9,c9fill,958,60fd1da794635589,2|switch|rotor|flicker|s1|g2|structured,65.07025377691151,0.5609,65.07025377691151,True,True,False,,
2,initial_gen7_archive,3|grow|mobile|liquid|s1|g1,p3g9_021,0,d2673ccaa565671c,,True,False,,p3g9_021_c9,c9fill,958,d2673ccaa565671c,3|grow|mobile|liquid|s1|g1|mixed,42.383926358102705,0.0,42.383926358102705,True,True,False,,
2,initial_gen7_archive,3|switch|rotor|flicker|s1|g2,p2g4_041,0,794646053eadd329,,True,False,,p2g4_041,screen,964,61edc1e3803867c8,3|constant|mobile|flicker|s1|g2|mixed,41.537727697426504,0.0,33.2301821579412,False,False,False,,
2,initial_gen7_archive,4|switch|rotor|liquid|s1|g1,p6g1_040,0,8e82b34b98815d51,,True,False,,p6g1_040_c9,c9fill,958,8e82b34b98815d51,4|switch|mobile|liquid|s1|g1|structured,66.62005532598099,0.5245,66.62005532598099,True,True,False,,
2,initial_gen7_archive,3|switch|mobile|liquid|s1|g1,p3g6_036,0,dc62120b0c212700,,True,False,,p3g6_036_c9,c9fill,958,dc62120b0c212700,3|switch|rotor|liquid|s1|g1|structured,56.30313848717671,0.4727,56.30313848717671,True,True,False,,
2,initial_gen7_archive,3|grow|rotor|liquid|s2|g1,p4g7_003,0,0c6b5140622c9518,,True,False,,p4g7_003_c9,c9fill,958,0c6b5140622c9518,3|grow|rotor|liquid|s3|g1|structured,60.642330463719276,0.4479,60.642330463719276,True,True,False,,
2,initial_gen7_archive,4|grow|rotor|flicker|s1|g2,p6g8_068,0,0ae569d76c7ad4e0,,True,False,,p6g8_068_c9,c9fill,958,0ae569d76c7ad4e0,4|switch|rotor|flicker|s1|g2|structured,56.726079592029414,0.3282,56.726079592029414,True,True,False,,
2,initial_gen7_archive,4|switch|mobile|liquid|s2|g0,p4g3_022,0,c12ecee8c627b141,,True,False,,p4g3_022_c9,c9fill,958,c12ecee8c627b141,4|switch|rotor|flicker|s1|g0|structured,53.07433582529313,0.5061,53.07433582529313,True,True,False,,
2,initial_gen7_archive,3|grow|rotor|frozen|s1|g2,p0g0_ds2g11_009,0,bbe92b88e108906a,,True,False,,p0g0_ds2g11_009_c9,c9fill,958,bbe92b88e108906a,3|grow|rotor|liquid|s1|g2|structured,44.068060920475105,0.1295,44.068060920475105,True,True,False,,
2,initial_gen7_archive,4|oscillator|rotor|liquid|s1|g2,p5g5_010,0,53fda5eb68268f1f,,True,False,,p5g5_010_c9,c9fill,958,53fda5eb68268f1f,4|switch|mobile|liquid|s1|g2|structured,62.673581046531275,0.5375,62.673581046531275,True,True,False,,
2,initial_gen7_archive,3|switch|drift|flicker|s1|g2,p6g7_013,0,e65ef70dd49605a1,,True,False,,p6g7_013_c9,c9fill,958,e65ef70dd49605a1,3|switch|mobile|flicker|s1|g2|structured,55.29543001378467,0.4345,55.29543001378467,True,True,False,,
2,initial_gen7_archive,3|oscillator|drift|liquid|s2|g2,p3g6_070,0,0754aa976555d950,,True,False,,p3g6_070_c9,c9fill,958,0754aa976555d950,3|grow|mobile|liquid|s1|g2|structured,56.06548278600514,0.4507,56.06548278600514,True,True,False,,
2,initial_gen7_archive,3|grow|rotor|flicker|s2|g2,p2g6_031,0,84226d894db71e93,,True,False,,p2g6_031,screen,964,b2edf1a5811fbe08,3|switch|mobile|liquid|s1|g2|structured,66.15113046542302,0.4273,61.46690437233841,False,False,False,,
2,initial_gen7_archive,2|grow|mobile|liquid|s2|g1,p3g6_061,0,87da68345e8008fe,,True,False,,p3g6_061_c9,c9fill,958,87da68345e8008fe,2|grow|mobile|liquid|s1|g1|mixed,39.5207281913662,0.0,39.5207281913662,True,True,False,,
2,initial_gen7_archive,3|switch|drift|liquid|s1|g2,p4g4_018,0,c85255378879551c,,True,False,,p4g4_018_c9,c9fill,958,c85255378879551c,3|switch|drift|flicker|s1|g2|mixed,43.90616830720362,0.1749,43.90616830720362,True,True,False,,
2,initial_gen7_archive,3|grow|mobile|liquid|s3|g0,p0g0_ds2g11_006,0,2dd6dbf38ed8f991,,True,False,,p0g0_ds2g11_006_c9,c9fill,958,2dd6dbf38ed8f991,3|grow|mobile|liquid|s1|g0|structured,54.332212633446474,0.5347,54.332212633446474,True,True,False,,
2,initial_gen7_archive,3|constant|rotor|flicker|s1|g2,p1g6_065,0,6ffe5602270e02e4,,True,False,,p1g6_065_c9,c9fill,958,6ffe5602270e02e4,3|switch|drift|liquid|s1|g2|structured,52.47891492810717,0.438,52.47891492810717,True,True,False,,
2,initial_gen7_archive,3|grow|rotor|liquid|s1|g0,p2g2_023,0,18fb4a511bd5fd41,,True,False,,p2g2_023_s2,seed2,965,7fa13f78a42abf98,2|switch|mobile|liquid|s2|g2|structured,60.59308669147416,0.2103,52.68046935317933,False,False,False,,
2,initial_gen7_archive,4|switch|rotor|flicker|s1|g1,p6g5_019,0,0477d3f126e0b4df,,True,False,,p6g5_019_c9,c9fill,958,0477d3f126e0b4df,4|switch|mobile|flicker|s1|g1|structured,64.08751213671388,0.5654,64.08751213671388,True,True,False,,
2,initial_gen7_archive,2|switch|mobile|flicker|s1|g2,p10g0_ds6_000,0,5ddef2bb7950303b,,True,False,,p10g0_ds6_000_c9,c9fill,958,5ddef2bb7950303b,2|switch|mobile|flicker|s1|g2|structured,61.79334168837479,0.5586,61.79334168837479,True,True,False,,
2,initial_gen7_archive,2|switch|mobile|liquid|s1|g2,p4g5_070,0,8944dc72cebaf556,,True,False,,p4g5_070_c9,c9fill,958,8944dc72cebaf556,1|switch|mobile|gas|s1|g2|mixed,19.082711876453626,0.0,19.082711876453626,True,True,False,,
2,initial_gen7_archive,2|switch|rotor|liquid|s1|g2,p1g2_008,0,6aef37d09adb821c,,True,False,,p1g2_008_c9,c9fill,958,6aef37d09adb821c,2|switch|mobile|liquid|s1|g2|structured,59.5337117778859,0.4855,59.5337117778859,True,True,False,,
2,initial_gen7_archive,4|grow|rotor|liquid|s1|g0,p5g3_062,0,6588fedcc859d014,,True,False,,p5g3_062_c9,c9fill,958,6588fedcc859d014,4|grow|rotor|flicker|s1|g0|mixed,39.16980429608196,0.0,39.16980429608196,True,True,False,,
2,initial_gen7_archive,4|switch|drift|liquid|s1|g2,p4g7_057,0,8c1b8d558ff3eab5,,True,False,,p4g7_057_c9,c9fill,958,8c1b8d558ff3eab5,4|switch|rotor|liquid|s1|g2|mixed,47.225683623393444,0.0,47.225683623393444,True,True,False,,
2,initial_gen7_archive,3|grow|drift|liquid|s1|g2,p5g4_065,0,ec92b73fbd3a436f,,True,False,,p5g4_065_c9,c9fill,958,ec92b73fbd3a436f,4|grow|mobile|liquid|s2|g2|mixed,50.42467120755935,0.0,50.42467120755935,True,True,False,,
2,initial_gen7_archive,3|switch|mobile|liquid|s2|g0,p6g9_040,0,199b006fd66f13fb,,True,False,,p6g9_040_c9,c9fill,958,199b006fd66f13fb,3|switch|rotor|flicker|s1|g0|structured,49.90822674855221,0.4933,49.90822674855221,True,True,False,,
2,initial_gen7_archive,4|grow|rotor|frozen|s1|g2,p2g6_001,0,b10ebb5bb2a75e70,,True,False,,p2g6_001,screen,964,48e236252e0117e2,3|switch|mobile|liquid|s1|g2|mixed,43.20868136085235,0.0,34.566945088681884,False,False,False,,
2,initial_gen7_archive,4|switch|mobile|liquid|s1|g0,p6g9_024,0,13d71fd1241f9ebc,,True,False,,p6g9_024_c9,c9fill,958,13d71fd1241f9ebc,4|switch|mobile|flicker|s1|g0|structured,53.046753431953675,0.5107,53.046753431953675,True,True,False,,
2,initial_gen7_archive,4|grow|still|frozen|s2|g2,p2g4_015,0,04a0f0e5eb95cb51,,True,False,,p2g4_015_s2,seed2,965,a04fca4ed04a8fd9,2|switch|mobile|liquid|s1|g2|structured,58.03796234125702,0.4212,54.85436987300561,False,False,False,,
2,initial_gen7_archive,3|switch|mobile|flicker|s1|g1,p3g9_000,0,91d0de9a698b42f1,,True,False,,p3g9_000_c9,c9fill,958,91d0de9a698b42f1,3|switch|mobile|liquid|s1|g1|structured,62.82156980148203,0.6078,62.82156980148203,True,True,False,,
2,initial_gen7_archive,4|switch|drift|flicker|s1|g2,p4g4_007,0,51de7cd26fa902e8,,True,False,,p4g4_007_c9,c9fill,958,51de7cd26fa902e8,4|constant|drift|liquid|s1|g2|mixed,35.41832053142121,0.0,35.41832053142121,True,True,False,,
2,initial_gen7_archive,4|switch|still|liquid|s1|g2,p3g8_049,0,7abceff1a41774bf,,True,False,,p3g8_049_c9,c9fill,958,7abceff1a41774bf,4|oscillator|still|liquid|s1|g2|mixed,35.504523202506086,0.0,35.504523202506086,True,True,False,,
2,initial_gen7_archive,4|oscillator|mobile|liquid|s2|g0,p1g2_008,0,a19e1629a9d1fb98,,True,False,,p1g2_008_c9,c9fill,958,6aef37d09adb821c,2|switch|mobile|liquid|s1|g2|structured,59.5337117778859,0.4855,59.5337117778859,False,False,False,,
2,initial_gen7_archive,3|grow|mobile|liquid|s1|g0,p1g2_021,0,67cf8460076bdd5b,,True,False,,p1g2_021_c9,c9fill,958,67cf8460076bdd5b,3|grow|rotor|liquid|s2|g0|structured,51.74224903689269,0.2973,51.74224903689269,True,True,False,,
2,initial_gen7_archive,3|grow|still|frozen|s2|g2,p2g4_069,0,ae9d1473551424c6,,True,False,,p2g4_069,screen,964,929650f101dbb962,4|switch|mobile|liquid|s1|g2|structured,59.9204426933199,0.4744,57.424354154655916,False,False,False,,
2,initial_gen7_archive,2|grow|mobile|flicker|s1|g2,p6g8_061,0,0849acc60943ebb4,,True,False,,p6g8_061_c9,c9fill,958,0849acc60943ebb4,1|grow|still|gas|s2|g2|mixed,16.475230087739817,0.0,16.475230087739817,True,True,False,,
2,initial_gen7_archive,3|grow|still|liquid|s1|g2,p4g2_028,0,9ccfc2ac9c92bba2,,True,False,,p4g2_028_c9,c9fill,958,9ccfc2ac9c92bba2,3|oscillator|still|liquid|s1|g2|mixed,43.42429478254007,0.1548,43.42429478254007,True,True,False,,
2,initial_gen7_archive,2|grow|rotor|liquid|s1|g0,p6g1_043,0,cb8ca5f66af9944a,,True,False,,p6g1_043_c9,c9fill,958,cb8ca5f66af9944a,2|switch|mobile|liquid|s2|g0|structured,53.68280018523739,0.5206,53.68280018523739,True,True,False,,
2,initial_gen7_archive,3|grow|mobile|liquid|s2|g0,p1g2_034,0,65ee88a4e85ee72d,,True,False,,p1g2_034_c9,c9fill,958,65ee88a4e85ee72d,3|grow|rotor|liquid|s2|g0|structured,58.98752953210162,0.4749,58.98752953210162,True,True,False,,
2,initial_gen7_archive,3|oscillator|mobile|flicker|s1|g2,p6g3_008,0,6fdabba5eb65047e,,True,False,,p6g3_008_c9,c9fill,958,6fdabba5eb65047e,3|switch|mobile|flicker|s1|g2|structured,60.071216186275066,0.5275,60.071216186275066,True,True,False,,
2,initial_gen7_archive,4|oscillator|drift|liquid|s1|g2,p6g7_054,0,c3395cc4794da758,,True,False,,p6g7_054_c9,c9fill,958,c3395cc4794da758,4|oscillator|drift|liquid|s1|g2|mixed,32.61085237286603,0.0,32.61085237286603,True,True,False,,
2,initial_gen7_archive,3|switch|still|liquid|s1|g2,p5g8_007,0,8e4299986c7764fd,,True,False,,p5g8_007_c9,c9fill,958,8e4299986c7764fd,3|switch|still|flicker|s1|g2|mixed,37.563388403547826,0.0,37.563388403547826,True,True,False,,
2,initial_gen7_archive,3|grow|rotor|liquid|s2|g0,p4g1_037,0,51d3ff7d5b99699d,,True,False,,p4g1_037_c9,c9fill,958,51d3ff7d5b99699d,3|grow|rotor|liquid|s1|g0|structured,52.157556890950616,0.5921,52.157556890950616,True,True,False,,
2,initial_gen7_archive,4|grow|mobile|liquid|s1|g0,p1g7_023,0,ae859cef82a541f9,,True,False,,p1g7_023_c9,c9fill,958,ae859cef82a541f9,4|grow|mobile|liquid|s2|g0|structured,64.56025731203347,0.6145,64.56025731203347,True,True,False,,
2,initial_gen7_archive,4|grow|drift|frozen|s1|g2,p1g5_022,0,e0c477a1df493566,,True,False,,p1g5_022_c9,c9fill,958,e0c477a1df493566,4|grow|drift|liquid|s1|g2|structured,37.75037360590915,0.0954,37.75037360590915,True,True,False,,
2,initial_gen7_archive,4|switch|rotor|liquid|s2|g1,p2g7_010,0,8ca54a0a2e5f9221,,True,False,,p2g7_010_c9,c9fill,958,8ca54a0a2e5f9221,4|grow|rotor|liquid|s2|g1|mixed,46.12725811515459,0.2282,46.12725811515459,True,True,False,,
2,initial_gen7_archive,2|grow|drift|liquid|s1|g2,p6g9_038,0,812d5ab5168659a9,,True,False,,p6g9_038_c9,c9fill,958,812d5ab5168659a9,2|grow|drift|liquid|s1|g2|structured,40.03023394587095,0.1241,40.03023394587095,True,True,False,,
2,initial_gen7_archive,3|grow|drift|frozen|s1|g2,p0g1_055,0,b8443088cbf6a776,,True,False,,p0g1_055_c9,c9fill,958,b8443088cbf6a776,4|grow|rotor|liquid|s1|g2|structured,53.24484269167033,0.2056,53.24484269167033,True,True,False,,
2,initial_gen7_archive,4|constant|rotor|flicker|s1|g2,p5g6_021,0,f6f348579074846d,,True,False,,p5g6_021_c9,c9fill,958,f6f348579074846d,4|constant|rotor|flicker|s1|g2|mixed,37.71804190901993,0.0,37.71804190901993,True,True,False,,
2,initial_gen7_archive,3|grow|drift|liquid|s2|g2,p2g2_041,0,6d69c834bff5afd0,,True,False,,p2g2_041,screen,964,2c35048f8d3575ac,3|constant|drift|liquid|s1|g2|mixed,38.950523587011396,0.0,31.160418869609117,False,False,False,,
2,initial_gen7_archive,2|switch|mobile|liquid|s2|g2,p2g4_002,0,bcc3072a07e51f96,,True,False,,p2g4_002_s2,seed2,965,583c31fd9c9b98d6,4|switch|mobile|liquid|s1|g2|structured,72.24958960061785,0.6018,69.83567168049427,False,False,False,,
2,initial_gen7_archive,3|constant|mobile|flicker|s1|g2,p3g5_061,0,c63ba0e852b7880c,,True,False,,p3g5_061_c9,c9fill,958,c63ba0e852b7880c,3|constant|mobile|flicker|s1|g2|mixed,33.04241836811027,0.0,33.04241836811027,True,True,False,,
2,initial_gen7_archive,4|grow|mobile|flicker|s3|g0,p6g9_022,0,36e4056a5ff9fa8c,,True,False,,p6g9_022_c9,c9fill,958,36e4056a5ff9fa8c,4|switch|rotor|liquid|s1|g0|structured,38.523041093695106,0.3408,38.523041093695106,True,True,False,,
2,initial_gen7_archive,4|switch|mobile|liquid|s1|g2|economy,p2g1_054,1,eef1806b5f1e0089,,True,True,964,p2g1_054,screen,964,eef1806b5f1e0089,4|switch|mobile|liquid|s1|g2|economy,63.728,0.4112,59.206782753616196,True,True,True,,False
2,initial_gen7_archive,3|switch|mobile|liquid|s1|g2|economy,p2g1_051,1,27a2960d05f47297,,True,True,964,p2g1_051_s2,seed2,965,27a2960d05f47297,3|switch|rotor|liquid|s1|g2|structured,71.75258520963418,0.3381,64.16406816770734,True,True,False,,True
2,initial_gen7_archive,4|switch|mobile|liquid|s1|g1|economy,p2g1_053,1,45d84b9a9c2d5329,,True,True,964,p2g1_053_s3,seed3,966,45d84b9a9c2d5329,4|switch|mobile|liquid|s1|g1|structured,69.42335647395456,0.5313,66.16468517916364,True,True,False,,True
2,initial_gen7_archive,3|switch|mobile|liquid|s2|g2|economy,p2g1_055,1,27a2960d05f47297,,True,True,964,p2g1_055_s2,seed2,965,27a2960d05f47297,3|switch|rotor|liquid|s1|g2|structured,71.75258520963418,0.3381,64.16406816770734,True,True,False,,True
2,initial_gen7_archive,3|switch|mobile|liquid|s1|g0|economy,p2g1_052,1,4822df84bbe8edf6,,True,True,964,p2g1_052_s2,seed2,965,4822df84bbe8edf6,4|switch|rotor|flicker|s1|g0|structured,59.91544328158486,0.519,58.312354625267886,True,True,False,,True
2,initial_gen7_archive,4|switch|rotor|liquid|s1|g0|structured,p2g1_049,1,6588fedcc859d014,,True,True,964,p2g1_049,screen,964,6588fedcc859d014,4|switch|rotor|liquid|s1|g0|structured,57.878,0.347,53.24267346230313,True,True,True,,False
2,initial_gen7_archive,1|grow|mobile|liquid|s1|g2|structured,p2g1_002,1,d9ed7061a56002ec,,True,True,964,p2g1_002,screen,964,d9ed7061a56002ec,1|grow|mobile|liquid|s1|g2|structured,48.822081539438436,0.4684,48.42566523155075,True,True,True,,False
2,initial_gen7_archive,3|switch|rotor|liquid|s1|g2|structured,p2g5_054,5,27a2960d05f47297,,True,True,964,p2g5_054_s2,seed2,965,27a2960d05f47297,3|switch|rotor|liquid|s2|g2|structured,75.56277316696661,0.3706,67.86221853357328,True,True,False,,True
2,initial_gen7_archive,3|switch|mobile|liquid|s1|g2|mixed,p2g1_078,1,9fb172b36e41b539,,True,True,964,p2g1_078_s2,seed2,965,9fb172b36e41b539,3|switch|rotor|liquid|s1|g2|structured,60.427311925822444,0.4303,56.947849540657955,True,True,False,,True
2,initial_gen7_archive,3|switch|mobile|liquid|s2|g2|structured,p2g3_029,3,04abf03262a9dbaf,,True,True,964,p2g3_029_s2,seed2,965,04abf03262a9dbaf,3|switch|rotor|liquid|s2|g2|structured,73.57147575671203,0.3252,65.36118060536963,True,True,False,,True
2,initial_gen7_archive,4|switch|mobile|liquid|s2|g2|structured,p2g1_006,1,1df18c697ace6321,,True,True,964,p2g1_006,screen,964,1df18c697ace6321,4|switch|mobile|liquid|s2|g2|structured,60.76750530192378,0.5104,58.82200424153902,True,True,True,,False
2,initial_gen7_archive,4|grow|mobile|liquid|s1|g2|structured,p2g1_017,1,bf9d2724ed64b209,,True,True,964,p2g1_017_s3,seed3,966,bf9d2724ed64b209,4|grow|rotor|liquid|s1|g2|structured,79.28309980771103,0.6592,76.61047984616883,True,True,False,,True
2,initial_gen7_archive,3|switch|mobile|liquid|s1|g2|structured,p2g5_005,5,3ff0bea4b19ab900,,True,True,964,p2g5_005,screen,964,3ff0bea4b19ab900,3|switch|mobile|liquid|s1|g2|structured,67.87841179051973,0.6499,67.30072943241578,True,True,True,,False
2,initial_gen7_archive,2|switch|mobile|liquid|s1|g1|structured,p2g1_014,1,25ba4c839e86a51e,,True,True,964,p2g1_014_s3,seed3,966,25ba4c839e86a51e,2|switch|mobile|liquid|s1|g1|structured,49.93726027559192,0.4578,49.10580822047353,True,True,True,,True
2,initial_gen7_archive,3|grow|mobile|liquid|s1|g2|structured,p2g6_004,6,581f6892914ea331,,True,True,964,p2g6_004_s3,seed3,966,581f6892914ea331,3|grow|mobile|liquid|s3|g2|structured,76.43672142155052,0.4399,69.94737713724041,True,True,False,,True
2,initial_gen7_archive,3|switch|drift|liquid|s1|g0|structured,p2g2_024,2,00ad67098ca52841,,True,True,964,p2g2_024_s3,seed3,966,00ad67098ca52841,3|grow|mobile|liquid|s1|g0|structured,51.46473428766696,0.3552,48.27578743013356,True,True,False,,True
2,initial_gen7_archive,4|switch|drift|liquid|s1|g2|mixed,p2g3_071,3,dda84bcbfe3a8189,,True,True,964,p2g3_071_s2,seed2,965,dda84bcbfe3a8189,4|switch|drift|liquid|s2|g2|mixed,59.351762381599606,0.0973,49.42740990527969,True,True,False,,True
2,initial_gen7_archive,3|constant|still|frozen|s1|g2|mixed,p2g1_047,1,0d2edece61b7493e,,True,True,964,p2g1_047_s3,seed3,966,0d2edece61b7493e,3|constant|drift|flicker|s1|g2|mixed,41.14206497943601,0.0,32.9136519835488,True,True,False,,True
2,initial_gen7_archive,4|switch|rotor|liquid|s1|g2|mixed,p2g1_062,1,5b4ad6640be17b4b,,True,True,964,p2g1_062,screen,964,5b4ad6640be17b4b,4|switch|rotor|liquid|s1|g2|mixed,68.93072257922546,0.2846,60.83657806338037,True,True,True,,False
2,initial_gen7_archive,4|grow|rotor|liquid|s2|g2|structured,p2g5_022,5,96e24f8710f637cd,,True,True,964,p2g5_022_s3,seed3,966,96e24f8710f637cd,4|grow|mobile|liquid|s2|g2|structured,77.36447450367643,0.6342,74.57557960294115,True,True,False,,True
2,initial_gen7_archive,2|grow|mobile|liquid|s1|g2|structured,p2g7_033,7,c714940c4a372999,,True,True,964,p2g7_033_s2,seed2,965,c714940c4a372999,2|grow|mobile|liquid|s1|g2|structured,62.88927988069904,0.3897,58.10542390455923,True,True,True,,True
2,initial_gen7_archive,4|switch|mobile|liquid|s1|g2|structured,p2g7_049,7,9a815b4bb1db78ea,,True,True,964,p2g7_049_s3,seed3,966,9a815b4bb1db78ea,4|grow|mobile|liquid|s2|g2|structured,79.54612455659745,0.6591,76.81889964527797,True,True,False,,True
2,initial_gen7_archive,4|switch|rotor|liquid|s2|g2|structured,p2g2_058,2,e6ec7b37ad3ac417,,True,True,964,p2g2_058,screen,964,e6ec7b37ad3ac417,4|switch|rotor|liquid|s2|g2|structured,75.9304653478542,0.4807,70.35837227828335,True,True,True,,False
2,initial_gen7_archive,4|grow|rotor|liquid|s3|g2|structured,p2g1_067,1,b0b5c22cd90792e9,,True,True,964,p2g1_067,screen,964,b0b5c22cd90792e9,4|grow|rotor|liquid|s3|g2|structured,77.67241321957417,0.6498,75.13393057565933,True,True,True,,False
2,initial_gen7_archive,4|constant|mobile|liquid|s1|g2|mixed,p2g1_069,1,d180217b39c4da02,,True,True,964,p2g1_069_s3,seed3,966,d180217b39c4da02,4|constant|mobile|flicker|s1|g2|mixed,43.38355308364474,0.0,34.70684246691579,True,True,False,,True
2,initial_gen7_archive,4|grow|mobile|liquid|s2|g2|structured,p2g1_071,1,4a67738b092c14e3,,True,True,964,p2g1_071_s2,seed2,965,4a67738b092c14e3,4|grow|rotor|liquid|s3|g2|structured,74.83561393638269,0.4086,68.04049114910615,True,True,False,,True
2,initial_gen7_archive,4|constant|drift|liquid|s1|g2|structured,p2g1_072,1,26d0e37a72033beb,,True,True,964,p2g1_072_s2,seed2,965,26d0e37a72033beb,4|constant|drift|liquid|s1|g2|structured,50.30014517282734,0.3895,48.030116138261874,True,True,True,,True
2,initial_gen7_archive,4|switch|drift|frozen|s1|g2|mixed,p2g1_074,1,cf978f6cd658a548,,True,True,964,p2g1_074,screen,964,cf978f6cd658a548,4|switch|drift|frozen|s1|g2|mixed,28.140550192823,0.0,22.5124401542584,True,True,True,,False
2,initial_gen7_archive,4|switch|drift|liquid|s1|g2|structured,p2g5_067,5,a3daeedefa51805f,,True,True,964,p2g5_067_s3,seed3,966,a3daeedefa51805f,4|switch|mobile|flicker|s1|g2|structured,65.93716308933571,0.4791,62.33173047146857,True,True,False,,True
2,initial_gen7_archive,3|grow|mobile|liquid|s1|g2|mixed,p2g1_001,1,1363809be9c9c0c3,,True,True,964,p2g1_001_s3,seed3,966,1363809be9c9c0c3,3|grow|rotor|liquid|s1|g2|mixed,41.042211943971985,0.0,32.83376955517759,True,True,False,,True
2,initial_gen7_archive,3|constant|mobile|liquid|s1|g2|structured,p2g1_009,1,c87dae7197d7ca1b,,True,True,964,p2g1_009_s3,seed3,966,c87dae7197d7ca1b,3|constant|rotor|liquid|s1|g2|structured,46.16121743411655,0.5565,48.05897394729324,True,True,False,,True
2,initial_gen7_archive,3|grow|mobile|liquid|s2|g2|structured,p2g1_011,1,9de01c91384e7539,,True,True,964,p2g1_011,screen,964,9de01c91384e7539,3|grow|mobile|liquid|s2|g2|structured,75.79762386410493,0.5078,70.79409909128395,True,True,True,,False
2,initial_gen7_archive,2|switch|mobile|flicker|s1|g2|mixed,p2g1_013,1,495df91b3251fa11,,True,True,964,p2g1_013,screen,964,495df91b3251fa11,2|switch|mobile|flicker|s1|g2|mixed,52.58797154975514,0.4282,50.63437723980411,True,True,True,,False
2,initial_gen7_archive,3|switch|mobile|liquid|s1|g1|structured,p2g6_032,6,67cf21942715762c,,True,True,964,p2g6_032_s2,seed2,965,67cf21942715762c,3|switch|rotor|liquid|s1|g1|structured,76.2177190992982,0.8048,77.07017527943856,True,True,False,,True
2,initial_gen7_archive,3|grow|rotor|liquid|s1|g2|structured,p2g4_003,4,50b3da4b74e1702e,,True,True,964,p2g4_003,screen,964,50b3da4b74e1702e,3|grow|rotor|liquid|s1|g2|structured,71.74854000051566,0.619,69.77883200041252,True,True,True,,False
2,initial_gen7_archive,3|switch|rotor|flicker|s1|g1|mixed,p2g1_024,1,b3e14a306a3b29ca,,True,True,964,p2g1_024_s3,seed3,966,b3e14a306a3b29ca,3|switch|mobile|liquid|s1|g1|mixed,53.673321326517645,0.0,42.938657061214116,True,True,False,,True
2,initial_gen7_archive,3|grow|still|frozen|s3|g2|mixed,p2g1_028,1,c968f42c900825af,,True,True,964,p2g1_028,screen,964,c968f42c900825af,3|grow|still|frozen|s3|g2|mixed,46.429022471284625,0.0545,38.2332179770277,True,True,True,,False
2,initial_gen7_archive,3|switch|mobile|liquid|s1|g0|structured,p2g1_033,1,0e4c2afa711b0d24,,True,True,964,p2g1_033_s2,seed2,965,0e4c2afa711b0d24,3|switch|mobile|liquid|s1|g0|structured,55.30413216581569,0.4686,53.615305732652544,True,True,True,,True
2,initial_gen7_archive,2|switch|mobile|liquid|s1|g0|structured,p2g1_037,1,3690c9f2501aa004,,True,True,964,p2g1_037,screen,964,3690c9f2501aa004,2|switch|mobile|liquid|s1|g0|structured,52.725593972317384,0.4526,51.23247517785391,True,True,True,,False
2,initial_gen7_archive,2|constant|still|frozen|s1|g2|mixed,p2g4_044,4,abdc74c9a111b0d0,,True,True,964,p2g4_044_s3,seed3,966,abdc74c9a111b0d0,2|constant|drift|liquid|s1|g2|mixed,29.92751173226967,0.0,23.942009385815734,True,True,False,,True
2,initial_gen7_archive,3|switch|still|frozen|s1|g2|mixed,p2g1_045,1,0c1fc022331e2949,,True,True,964,p2g1_045_s2,seed2,965,0c1fc022331e2949,3|switch|still|liquid|s1|g2|mixed,39.99558606272733,0.0,31.996468850181863,True,True,False,,True
2,initial_gen7_archive,2|oscillator|mobile|flicker|s1|g2|mixed,p2g1_057,1,eeeea0dff8936f5d,,True,True,964,p2g1_057_s3,seed3,966,eeeea0dff8936f5d,2|constant|mobile|liquid|s1|g2|mixed,38.99202957168354,0.0,31.19362365734683,True,True,False,,True
2,initial_gen7_archive,4|grow|mobile|liquid|s1|g2|mixed,p2g5_038,5,381f1a1319bcbc24,,True,True,964,p2g5_038_s3,seed3,966,381f1a1319bcbc24,4|grow|mobile|liquid|s2|g2|mixed,59.71699014071716,0.0,47.77359211257372,True,True,False,,True
2,initial_gen7_archive,4|switch|rotor|flicker|s1|g1|structured,p2g1_000,1,8374a12be60874cc,,True,True,964,p2g1_000_s2,seed2,965,8374a12be60874cc,4|switch|rotor|flicker|s1|g1|structured,68.93352065087262,0.5479,66.10481652069811,True,True,True,,True
