archive_owner_island,descriptor_key,key_axes,archive_cand,archive_gen,archive_recorded_origin_island,archive_ghash,archive_interest_raw,archive_C9,archive_C9_mode,reblend_marker,native_seed2_ok,native_seed3_ok,reblend_source_found,selected_cand,selected_phase,selected_seed,selected_ghash,selected_descriptor,selected_interest_raw,selected_C9,score_matches_historical_reblend,C9_matches_historical_reblend,same_ghash,same_model,same_descriptor,same_T_used,different_best_row_under_common_040,common040_best_cand,common040_best_phase
1,2|switch|mobile|flicker|s1|g2|mixed,7,p1g1_035,1,1,3b2132e468549efd,45.463390432279844,0.3998,partial,0.4,True,False,True,p1g1_035_s2,seed2,958,3b2132e468549efd,2|switch|drift|liquid|s1|g2|structured,46.8342380403498,0.3998,True,True,True,True,False,False,False,p1g1_035_s2,seed2
1,2|switch|drift|liquid|s1|g2|structured,7,p1g1_036,1,1,ed2f73e522071a33,42.94814189974948,0.3239,partial,0.4,True,False,True,p1g1_036_s2,seed2,958,ed2f73e522071a33,2|switch|drift|liquid|s1|g2|structured,45.58767737468685,0.3239,True,True,True,True,True,True,True,p1g1_036_s3,seed3
1,4|switch|mobile|liquid|s1|g0|structured,7,p1g10_038,10,1,0b6b177288d9da87,57.214647597857095,0.5041,partial,,True,False,False,,,,,,,,,,,,,,,,
1,2|constant|still|liquid|s1|g2|mixed,7,p1g1_006,1,1,8b273b4fa3a48721,38.71629960576898,0.1675,partial,0.4,True,False,True,p1g1_006_s2,seed2,958,8b273b4fa3a48721,2|switch|still|liquid|s1|g2|structured,44.20787450721122,0.1675,True,True,True,True,False,False,False,p1g1_006_s2,seed2
1,1|switch|still|gas|s1|g2|mixed,7,p1g1_010,1,1,19ce8f5d2f7ec59f,16.84174164095075,0.0,partial,0.4,True,False,True,p1g1_010,screen,957,19ce8f5d2f7ec59f,1|switch|still|gas|s1|g2|mixed,21.05217705118844,0.0,True,True,True,True,True,True,False,p1g1_010,screen
1,3|grow|mobile|liquid|s1|g2|structured,7,p1g4_034,4,1,1ee1b077bc2fe6fd,66.11911506877,0.538,partial,0.4,True,False,True,p1g4_034_s3,seed3,959,1ee1b077bc2fe6fd,3|switch|rotor|liquid|s1|g2|structured,69.1988938359625,0.538,True,True,True,True,False,True,False,p1g4_034_s3,seed3
1,2|switch|mobile|flicker|s1|g2|structured,7,p1g2_034,2,1,158f0c237e4f658e,62.40766224348483,0.5568,partial,0.4,False,False,True,p1g2_034,screen,957,158f0c237e4f658e,2|switch|mobile|flicker|s1|g2|structured,64.08957780435604,0.5568,True,True,True,True,True,True,False,p1g2_034,screen
1,3|constant|rotor|frozen|s1|g2|mixed,7,p1g2_006,2,1,6fcd0ac4761d235b,21.79226208226697,0.0,partial,0.4,True,False,True,p1g2_006_s3,seed3,959,6fcd0ac4761d235b,3|constant|rotor|frozen|s1|g2|mixed,27.240327602833716,0.0,True,True,True,True,True,True,False,p1g2_006_s3,seed3
1,3|switch|still|frozen|s1|g2|structured,7,p1g2_004,2,1,787cb29e01dcb464,25.20466621383959,0.0399,partial,0.4,True,False,True,p1g2_004,screen,957,787cb29e01dcb464,3|switch|still|frozen|s1|g2|structured,30.50833276729949,0.0399,True,True,True,True,True,True,False,p1g2_004,screen
1,2|constant|still|frozen|s1|g0|mixed,7,p1g10_032,10,1,1935b0d2ef94c950,4.66834922703866,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,4|grow|rotor|flicker|s1|g2|structured,7,p1g2_025,2,1,3c7de08eee7c87e0,74.19334238620846,0.6452,partial,0.4,True,False,True,p1g2_025,screen,957,3c7de08eee7c87e0,4|grow|rotor|flicker|s1|g2|structured,76.61167798276057,0.6452,True,True,True,True,True,True,False,p1g2_025,screen
1,3|constant|drift|frozen|s1|g2|mixed,7,p1g2_047,2,1,b89937509d704b03,30.52120799551512,0.0,partial,0.4,True,False,True,p1g2_047_s2,seed2,958,b89937509d704b03,3|constant|drift|liquid|s1|g2|mixed,38.151509994393905,0.0,True,True,True,True,False,True,False,p1g2_047_s2,seed2
1,4|grow|rotor|liquid|s1|g2|structured,7,p1g12_037,12,1,f28ff34704c181dd,69.00803290900228,0.5299,partial,,True,True,False,,,,,,,,,,,,,,,,
1,4|switch|still|liquid|s1|g2|mixed,7,p1g2_060,2,1,7c2ae1533ca98b22,36.348667825893095,0.0,partial,0.4,True,False,True,p1g2_060_s3,seed3,959,7c2ae1533ca98b22,4|switch|still|liquid|s1|g2|mixed,45.43583478236637,0.0,True,True,True,True,True,False,False,p1g2_060_s3,seed3
1,4|switch|drift|liquid|s2|g2|structured,7,p1g2_065,2,1,50f8ec73c68c31bb,55.18403654721044,0.3257,partial,0.4,True,False,True,p1g2_065_s3,seed3,959,50f8ec73c68c31bb,4|switch|drift|liquid|s2|g2|structured,60.83754568401305,0.3257,True,True,True,True,True,True,False,p1g2_065_s3,seed3
1,4|grow|rotor|liquid|s3|g2|mixed,7,p1g2_068,2,1,e4567a813f6f5a04,68.70232751300041,0.4711,partial,0.4,True,False,True,p1g2_068_s3,seed3,959,e4567a813f6f5a04,4|switch|rotor|liquid|s3|g2|structured,74.10040939125052,0.4711,True,True,True,True,False,True,False,p1g2_068_s3,seed3
1,4|grow|still|liquid|s1|g2|structured,7,p1g5_067,5,1,06fe56e10550f893,45.85266422850198,0.2019,partial,0.4,True,False,True,p1g5_067_s2,seed2,958,06fe56e10550f893,4|grow|still|liquid|s1|g2|structured,52.26833028562747,0.2019,True,True,True,True,True,True,False,p1g5_067_s2,seed2
1,4|switch|rotor|liquid|s2|g2|mixed,7,p1g2_070,2,1,da6d90a3c6681e94,57.464512879291775,0.2786,partial,0.4,True,False,True,p1g2_070_s2,seed2,958,da6d90a3c6681e94,4|switch|rotor|liquid|s2|g2|mixed,64.86564109911473,0.2786,True,True,True,True,True,True,False,p1g2_070_s2,seed2
1,4|switch|rotor|liquid|s1|g2|mixed,7,p1g7_016,7,1,a4e8c1bcaef2fc13,55.00729939528097,0.2926,partial,0.4,True,True,True,p1g7_016,screen,957,a4e8c1bcaef2fc13,4|switch|rotor|liquid|s1|g2|mixed,61.44412424410121,0.2926,True,True,True,True,True,True,False,p1g7_016,screen
1,4|switch|drift|liquid|s1|g1|structured,7,p1g2_009,2,1,e48430afe0ff9d8f,29.08744095152837,0.0845,partial,0.4,True,False,True,p1g2_009_s2,seed2,958,e48430afe0ff9d8f,4|switch|mobile|liquid|s1|g1|structured,34.24680118941046,0.0845,True,True,True,True,False,True,False,p1g2_009_s2,seed2
1,3|switch|mobile|liquid|s1|g0|structured,7,p1g6_050,6,1,2dd6dbf38ed8f991,58.11662381869202,0.4934,partial,0.4,True,True,True,p1g6_050_s3,seed3,959,2dd6dbf38ed8f991,3|grow|mobile|liquid|s2|g0|structured,60.31077977336503,0.4934,True,True,True,True,False,False,False,p1g6_050_s3,seed3
1,2|switch|drift|frozen|s1|g2|structured,7,p1g2_014,2,1,b123fb2afb4a803b,32.46931667804451,0.1084,partial,0.4,True,False,True,p1g2_014_s2,seed2,958,b123fb2afb4a803b,3|switch|drift|liquid|s1|g2|structured,37.87664584755563,0.1084,True,True,True,True,False,True,False,p1g2_014_s2,seed2
1,2|switch|mobile|liquid|s2|g2|structured,7,p1g6_017,6,1,a210dd66c0c9aff7,72.45508370474454,0.6036,partial,0.4,True,True,True,p1g6_017_s2,seed2,958,a210dd66c0c9aff7,3|switch|rotor|liquid|s2|g2|structured,75.47885463093067,0.6036,True,True,True,True,False,True,False,p1g6_017_s2,seed2
1,4|grow|mobile|flicker|s3|g2|structured,7,p1g2_024,2,1,6764645ff5df84fa,61.11491707825541,0.3638,partial,0.4,True,False,True,p1g2_024,screen,957,6764645ff5df84fa,4|grow|mobile|flicker|s3|g2|structured,67.29864634781927,0.3638,True,True,True,True,True,True,False,p1g2_024,screen
1,3|switch|drift|liquid|s1|g2|structured,7,p1g3_008,3,1,ecbc5598512b3690,53.6773089701739,0.2198,partial,0.4,True,False,True,p1g3_008_s2,seed2,958,ecbc5598512b3690,3|switch|rotor|liquid|s1|g2|structured,61.601636212717374,0.2198,True,True,True,True,False,True,False,p1g3_008_s2,seed2
1,2|oscillator|still|liquid|s1|g2|mixed,7,p1g4_041,4,1,e21e4aba7380665b,27.93549402573774,0.0,partial,0.4,True,False,True,p1g4_041_s2,seed2,958,e21e4aba7380665b,3|constant|mobile|gas|s1|g2|mixed,34.919367532172174,0.0,True,True,True,True,False,True,False,p1g4_041_s2,seed2
1,3|constant|drift|flicker|s1|g2|mixed,7,p1g12_053,12,1,00b1d737ee707e06,23.686480973483835,0.0,partial,,True,True,False,,,,,,,,,,,,,,,,
1,4|switch|mobile|liquid|s1|g0|mixed,7,p1g2_021,2,1,cd3b802cf2dc17d5,54.31304084134824,0.3793,partial,0.4,False,False,True,p1g2_021_s2,seed2,958,cd3b802cf2dc17d5,4|switch|mobile|liquid|s2|g0|mixed,58.4088010516853,0.3793,True,True,True,True,False,True,True,p1g2_021_s3,seed3
1,4|grow|rotor|liquid|s1|g0|structured,7,p1g2_028,2,1,a4fb766e789d8925,61.926128907302115,0.488,partial,0.4,True,False,True,p1g2_028_s3,seed3,959,a4fb766e789d8925,4|grow|rotor|liquid|s2|g0|structured,65.20766113412765,0.488,True,True,True,True,False,False,False,p1g2_028_s3,seed3
1,2|constant|drift|liquid|s1|g2|mixed,7,p1g2_036,2,1,a28c7ceedeb71ec5,34.915241036625666,0.1014,partial,0.4,True,False,True,p1g2_036_s3,seed3,959,a28c7ceedeb71ec5,2|oscillator|still|liquid|s1|g2|mixed,41.10905129578208,0.1014,True,True,True,True,False,False,True,p1g2_036_s2,seed2
1,2|switch|drift|liquid|s1|g2|mixed,7,p1g2_012,2,1,6b45a58efcb59f51,40.26918529077508,0.1107,partial,0.4,True,False,True,p1g2_012_s3,seed3,959,6b45a58efcb59f51,2|switch|still|liquid|s1|g2|mixed,47.56898161346885,0.1107,True,True,True,True,False,False,True,p1g2_012,screen
1,3|oscillator|drift|liquid|s1|g2|structured,7,p1g4_037,4,1,958193ab4860df54,54.42401095095617,0.2431,partial,0.4,True,False,True,p1g4_037_s2,seed2,958,958193ab4860df54,3|switch|rotor|liquid|s1|g2|structured,61.95251368869521,0.2431,True,True,True,True,False,True,False,p1g4_037_s2,seed2
1,2|grow|mobile|liquid|s1|g2|structured,7,p1g11_053,11,1,0849acc60943ebb4,61.70951388662618,0.5881,partial,,False,False,False,,,,,,,,,,,,,,,,
1,4|grow|mobile|liquid|s1|g1|mixed,7,p1g12_057,12,1,ca1360fdf1e46f57,41.064607549964016,0.0,partial,,True,True,False,,,,,,,,,,,,,,,,
1,3|switch|rotor|liquid|s1|g1|mixed,7,p1g3_009,3,1,661cec349b9b822b,40.03529275491395,0.0,partial,0.4,True,False,True,p1g3_009_s2,seed2,958,661cec349b9b822b,3|switch|rotor|liquid|s1|g1|mixed,50.04411594364244,0.0,True,True,True,True,True,False,False,p1g3_009_s2,seed2
1,2|constant|drift|gas|s1|g0|mixed,7,p1g3_010,3,1,c08b6fec57dddd7d,14.60280021935887,0.0,partial,0.4,True,False,True,p1g3_010_s3,seed3,959,c08b6fec57dddd7d,2|constant|drift|liquid|s1|g0|mixed,18.25350027419859,0.0,True,True,True,True,False,True,True,p1g3_010,screen
1,3|oscillator|still|liquid|s1|g2|structured,7,p1g3_029,3,1,189308288a79aece,37.16411624480963,0.1691,partial,0.4,True,False,True,p1g3_029_s3,seed3,959,189308288a79aece,3|oscillator|still|liquid|s1|g2|mixed,42.227645306012036,0.1691,True,True,True,True,False,True,False,p1g3_029_s3,seed3
1,4|switch|rotor|flicker|s1|g2|mixed,7,p1g4_024,4,1,8f4e6c5e5fa60231,41.68617210418052,0.0,partial,0.4,True,False,True,p1g4_024_s3,seed3,959,8f4e6c5e5fa60231,4|switch|rotor|flicker|s1|g2|mixed,52.10771513022565,0.0,True,True,True,True,True,True,False,p1g4_024_s3,seed3
1,4|switch|rotor|flicker|s3|g2|structured,7,p1g3_039,3,1,25958d68c2f59123,68.02022719267484,0.4959,partial,0.4,True,False,True,p1g3_039,screen,957,25958d68c2f59123,4|switch|rotor|flicker|s3|g2|structured,72.62778399084357,0.4959,True,True,True,True,True,True,False,p1g3_039,screen
1,4|grow|mobile|liquid|s1|g2|mixed,7,p1g3_045,3,1,8bbf12cf7adefe25,48.917397531727524,0.0,partial,0.4,True,False,True,p1g3_045_s3,seed3,959,8bbf12cf7adefe25,4|grow|mobile|liquid|s2|g2|mixed,61.1467469146594,0.0,True,True,True,True,False,True,False,p1g3_045_s3,seed3
1,2|grow|drift|liquid|s1|g2|mixed,7,p1g3_002,3,1,792a11ae5ca6b916,34.82720683676892,0.1346,partial,0.4,True,False,True,p1g3_002,screen,957,792a11ae5ca6b916,2|grow|drift|liquid|s1|g2|mixed,40.169008545961155,0.1346,True,True,True,True,True,True,False,p1g3_002,screen
1,4|grow|mobile|liquid|s1|g1|structured,7,p1g4_012,4,1,9a2cd51c2edfa9fb,71.79198540665068,0.6473,partial,0.4,True,False,True,p1g4_012_s2,seed2,958,9a2cd51c2edfa9fb,4|grow|mobile|liquid|s1|g1|structured,73.55748175831336,0.6473,True,True,True,True,True,True,False,p1g4_012_s2,seed2
1,4|switch|rotor|flicker|s1|g2|structured,7,p1g11_043,11,1,14b3f7c08d2701ed,74.5464560559511,0.8185,partial,,True,True,False,,,,,,,,,,,,,,,,
1,3|relaxation|rotor|liquid|s1|g2|structured,7,p1g3_011,3,1,9430518be27829bc,58.154254534840355,0.4949,partial,0.4,True,False,True,p1g3_011_s2,seed2,958,9430518be27829bc,3|switch|rotor|liquid|s1|g2|structured,60.32031816855044,0.4949,True,True,True,True,False,True,True,p1g3_011,screen
1,4|grow|mobile|flicker|s3|g2|mixed,7,p1g3_050,3,1,84ec665a3a51196b,55.54122156670922,0.1913,partial,0.4,True,False,True,p1g3_050,screen,957,84ec665a3a51196b,4|grow|mobile|flicker|s3|g2|mixed,64.64402695838653,0.1913,True,True,True,True,True,True,False,p1g3_050,screen
1,2|constant|mobile|liquid|s1|g2|structured,7,p1g6_061,6,1,96a7ec6bf2dec270,57.16456950981768,0.5106,partial,0.4,True,True,True,p1g6_061_s3,seed3,959,96a7ec6bf2dec270,2|grow|rotor|liquid|s1|g2|structured,58.690711887272094,0.5106,True,True,True,True,False,False,False,p1g6_061_s3,seed3
1,3|grow|rotor|liquid|s1|g2|mixed,7,p1g10_019,10,1,7bae484bd7edc32c,54.074236489051465,0.2523,partial,,True,False,False,,,,,,,,,,,,,,,,
1,4|grow|rotor|liquid|s1|g2|mixed,7,p1g4_044,4,1,5cace89eac837cb6,47.21695605337767,0.0,partial,0.4,True,False,True,p1g4_044_s2,seed2,958,5cace89eac837cb6,4|grow|mobile|liquid|s1|g2|mixed,59.021195066722086,0.0,True,True,True,True,False,True,False,p1g4_044_s2,seed2
1,3|switch|still|frozen|s1|g2|mixed,7,p1g10_056,10,1,4c655165195c5e81,24.498735475137376,0.0253,partial,,True,False,False,,,,,,,,,,,,,,,,
1,3|switch|rotor|flicker|s1|g2|structured,7,p1g12_007,12,1,f76814c5c3c3bbe2,78.6137524063647,0.7916,partial,,True,True,False,,,,,,,,,,,,,,,,
1,3|oscillator|rotor|liquid|s1|g2|structured,7,p1g3_034,3,1,8dfb19a54acd1e94,62.272157564237276,0.4371,partial,0.4,True,False,True,p1g3_034,screen,957,8dfb19a54acd1e94,3|oscillator|rotor|liquid|s1|g2|structured,66.9126969552966,0.4371,True,True,True,True,True,True,True,p1g3_034_s3,seed3
1,3|grow|mobile|liquid|s1|g1|mixed,7,p1g8_024,8,1,d44e729353eb2ba9,43.116192153125304,0.0,partial,,True,False,False,,,,,,,,,,,,,,,,
1,3|switch|rotor|liquid|s3|g2|structured,7,p1g3_027,3,1,c5cb91aabbcf273a,67.4273933620583,0.461,partial,0.4,True,False,True,p1g3_027,screen,957,c5cb91aabbcf273a,3|switch|rotor|liquid|s3|g2|structured,72.75924170257287,0.461,True,True,True,True,True,True,False,p1g3_027,screen
1,3|constant|mobile|frozen|s1|g2|mixed,7,p1g3_041,3,1,64fe720091d56873,28.83459346985697,0.0,partial,0.4,True,False,True,p1g3_041_s3,seed3,959,64fe720091d56873,3|oscillator|mobile|frozen|s1|g2|mixed,36.04324183732121,0.0,True,True,True,True,False,True,False,p1g3_041_s3,seed3
1,4|switch|mobile|liquid|s1|g1|mixed,7,p1g4_016,4,1,20a54c495145829d,37.20104652636533,0.0,partial,0.4,True,False,True,p1g4_016,screen,957,20a54c495145829d,4|switch|mobile|liquid|s1|g1|mixed,46.50130815795667,0.0,True,True,True,True,True,True,False,p1g4_016,screen
1,2|switch|rotor|liquid|s1|g2|structured,7,p1g4_038,4,1,ce215b4270755146,57.42771890019171,0.4493,partial,0.4,True,False,True,p1g4_038_s3,seed3,959,ce215b4270755146,2|switch|rotor|liquid|s1|g2|structured,60.552148625239646,0.4493,True,True,True,True,True,True,False,p1g4_038_s3,seed3
1,3|constant|still|frozen|s1|g2|mixed,7,p1g10_046,10,1,19ecd1ea99fe9efe,13.993206475972427,0.0171,partial,,True,False,False,,,,,,,,,,,,,,,,
1,3|grow|still|liquid|s1|g2|structured,7,p1g4_007,4,1,2ec16af7837671a1,34.711314290832306,0.1256,partial,0.4,True,False,True,p1g4_007_s2,seed2,958,2ec16af7837671a1,3|grow|drift|liquid|s1|g2|structured,40.249142863540385,0.1256,True,True,True,True,False,True,False,p1g4_007_s2,seed2
1,4|grow|mobile|liquid|s2|g1|structured,7,p1g5_028,5,1,e169f7c89e6864bc,75.17755252139716,0.6186,partial,0.4,True,False,True,p1g5_028_s3,seed3,959,e169f7c89e6864bc,4|grow|mobile|liquid|s3|g1|structured,78.50694065174646,0.6186,True,True,True,True,False,True,False,p1g5_028_s3,seed3
1,4|grow|rotor|liquid|s3|g2|structured,7,p1g7_052,7,1,fa86cb8089d048d0,78.56017573472647,0.6347,partial,0.4,True,True,True,p1g7_052_s3,seed3,959,fa86cb8089d048d0,4|grow|mobile|liquid|s3|g2|structured,82.3327196684081,0.6347,True,True,True,True,False,True,False,p1g7_052_s3,seed3
1,4|constant|drift|liquid|s1|g2|structured,7,p1g4_065,4,1,737a7930f383f950,54.100221128713564,0.5061,partial,0.4,True,False,True,p1g4_065_s3,seed3,959,737a7930f383f950,4|constant|rotor|liquid|s1|g2|structured,54.97277641089195,0.5061,True,True,True,True,False,True,False,p1g4_065_s3,seed3
1,4|switch|drift|liquid|s2|g2|mixed,7,p1g4_070,4,1,6d7ed414f8dcda9e,46.000938395081114,0.1365,partial,0.4,True,False,True,p1g4_070_s2,seed2,958,6d7ed414f8dcda9e,4|switch|rotor|liquid|s1|g2|structured,54.0886729938514,0.1365,True,True,True,True,False,True,False,p1g4_070_s2,seed2
1,3|constant|still|liquid|s1|g2|mixed,7,p1g12_060,12,1,c3c5573d595aa656,22.757491377304657,0.0,partial,,True,True,False,,,,,,,,,,,,,,,,
1,4|switch|rotor|frozen|s1|g2|mixed,7,p1g4_072,4,1,74ebfa1656898bcb,43.59437396894474,0.1237,partial,0.4,True,False,True,p1g4_072_s3,seed3,959,74ebfa1656898bcb,4|switch|rotor|liquid|s1|g2|structured,51.400467461180924,0.1237,True,True,True,True,False,True,False,p1g4_072_s3,seed3
1,4|grow|mobile|flicker|s2|g2|mixed,7,p1g4_009,4,1,8668a03e7694dbf2,46.4478526996884,0.1174,partial,0.4,True,False,True,p1g4_009,screen,957,8668a03e7694dbf2,4|grow|mobile|flicker|s2|g2|mixed,55.124815874610505,0.1174,True,True,True,True,True,True,False,p1g4_009,screen
1,1|switch|still|frozen|s1|g2|structured,7,p1g4_015,4,1,520c5cfdb13c97f1,24.90350204452838,0.1121,partial,0.4,True,False,True,p1g4_015_s3,seed3,959,520c5cfdb13c97f1,2|oscillator|still|frozen|s1|g2|structured,28.32687755566048,0.1121,True,True,True,True,False,True,False,p1g4_015_s3,seed3
1,3|constant|mobile|liquid|s1|g0|structured,7,p1g4_025,4,1,b9171c6f6e80724d,43.597234420011816,0.5512,partial,0.4,True,False,True,p1g4_025_s3,seed3,959,b9171c6f6e80724d,3|switch|mobile|liquid|s1|g0|structured,40.71654302501477,0.5512,True,True,True,True,False,True,False,p1g4_025_s3,seed3
1,4|constant|drift|flicker|s1|g2|mixed,7,p1g4_029,4,1,32f473f369bd451d,27.81662923680853,0.0,partial,0.4,True,False,True,p1g4_029,screen,957,32f473f369bd451d,4|constant|drift|flicker|s1|g2|mixed,34.77078654601066,0.0,True,True,True,True,True,True,False,p1g4_029,screen
1,2|relaxation|drift|liquid|s1|g2|mixed,7,p1g4_033,4,1,b439f6b9ece697bf,25.826255031601377,0.0,partial,0.4,True,False,True,p1g4_033_s3,seed3,959,b439f6b9ece697bf,2|oscillator|drift|liquid|s1|g2|mixed,32.28281878950172,0.0,True,True,True,True,False,True,False,p1g4_033_s3,seed3
1,1|oscillator|still|frozen|s1|g2|mixed,7,p1g4_008,4,1,9286c3282db105b3,17.445302397830584,0.0,partial,0.4,True,False,True,p1g4_008_s3,seed3,959,9286c3282db105b3,2|constant|still|frozen|s1|g2|structured,21.80662799728823,0.0,True,True,True,True,False,True,False,p1g4_008_s3,seed3
1,3|grow|rotor|liquid|s1|g0|mixed,7,p1g4_036,4,1,0b0ba5b42d44000e,38.667172430894,0.0,partial,0.4,True,False,True,p1g4_036,screen,957,0b0ba5b42d44000e,3|grow|rotor|liquid|s1|g0|mixed,48.3339655386175,0.0,True,True,True,True,True,True,False,p1g4_036,screen
1,3|switch|rotor|flicker|s1|g2|mixed,7,p1g4_049,4,1,bdeaaefe8a5b91e0,50.422076520525906,0.0,partial,0.4,True,False,True,p1g4_049_s3,seed3,959,bdeaaefe8a5b91e0,3|switch|mobile|liquid|s2|g2|mixed,63.02759565065739,0.0,True,True,True,True,False,False,False,p1g4_049_s3,seed3
1,2|constant|still|gas|s1|g0|mixed,7,p1g4_081,4,1,eb7a28007d1372b5,12.270000000000001,0.0,partial,0.4,True,False,True,p1g4_081,screen,957,eb7a28007d1372b5,2|constant|still|gas|s1|g0|mixed,15.337500000000002,0.0,True,True,True,True,True,True,False,p1g4_081,screen
1,1|constant|drift|gas|s1|g0|mixed,7,p1g4_089,4,1,9586a4c006f109bd,15.010487958374217,0.0,partial,0.4,False,False,True,p1g4_089,screen,957,9586a4c006f109bd,1|constant|drift|gas|s1|g0|mixed,18.763109947967774,0.0,True,True,True,True,True,True,False,p1g4_089,screen
1,1|constant|rotor|flicker|s1|g2|structured,7,p1g4_084,4,1,773af8b7f3ee2509,28.827748641765783,0.0,partial,0.4,True,False,True,p1g4_084,screen,957,773af8b7f3ee2509,1|constant|rotor|flicker|s1|g2|structured,36.03468580220723,0.0,True,True,True,True,True,True,False,p1g4_084,screen
1,3|constant|mobile|flicker|s1|g2|mixed,7,p1g5_071,5,1,18af142dbe5e3605,26.794028127803674,0.0,partial,0.4,True,False,True,p1g5_071,screen,957,18af142dbe5e3605,3|constant|mobile|flicker|s1|g2|mixed,33.492535159754595,0.0,True,True,True,True,True,True,False,p1g5_071,screen
1,4|constant|rotor|liquid|s1|g2|structured,7,p1g5_029,5,1,7ad8fe3763bbce9d,65.82446533671515,0.5962,partial,0.4,True,False,True,p1g5_029_s3,seed3,959,7ad8fe3763bbce9d,4|constant|rotor|liquid|s1|g2|structured,67.37558167089394,0.5962,True,True,True,True,True,True,False,p1g5_029_s3,seed3
1,2|oscillator|still|frozen|s1|g2|mixed,7,p1g5_041,5,1,112e33a83ea2ec6f,22.96146297413691,0.0,partial,0.4,True,False,True,p1g5_041_s2,seed2,958,112e33a83ea2ec6f,2|oscillator|still|liquid|s1|g2|mixed,28.701828717671138,0.0,True,True,True,True,False,True,False,p1g5_041_s2,seed2
1,3|grow|drift|liquid|s1|g2|structured,7,p1g5_057,5,1,b4e7b0eff2ea5f52,52.849558464173306,0.3026,partial,0.4,True,False,True,p1g5_057,screen,957,b4e7b0eff2ea5f52,3|grow|drift|liquid|s1|g2|structured,58.49694808021664,0.3026,True,True,True,True,True,True,False,p1g5_057,screen
1,4|switch|mobile|flicker|s1|g2|structured,7,p1g5_073,5,1,44cbd9b3b31970cd,62.42487840223487,0.4267,partial,0.4,True,False,True,p1g5_073_s2,seed2,958,44cbd9b3b31970cd,4|switch|rotor|liquid|s1|g2|structured,67.36359800279358,0.4267,True,True,True,True,False,False,False,p1g5_073_s2,seed2
1,3|oscillator|still|frozen|s1|g1|structured,7,p1g5_007,5,1,8682b73f9a4cfc74,15.094100650557866,0.0276,partial,0.4,True,False,True,p1g5_007,screen,957,8682b73f9a4cfc74,3|oscillator|still|frozen|s1|g1|structured,18.177625813197334,0.0276,True,True,True,True,True,True,False,p1g5_007,screen
1,3|constant|still|liquid|s1|g0|structured,7,p1g5_001,5,1,f9fd4b9a9c88ee6a,22.011042083547007,0.1811,partial,0.4,True,False,True,p1g5_001,screen,957,f9fd4b9a9c88ee6a,3|constant|still|liquid|s1|g0|structured,22.98630260443376,0.1811,True,True,True,True,True,True,False,p1g5_001,screen
1,2|relaxation|rotor|liquid|s1|g2|structured,7,p1g5_039,5,1,0070f08b2a432689,58.36380016505987,0.4884,partial,0.4,True,False,True,p1g5_039_s3,seed3,959,0070f08b2a432689,2|switch|rotor|liquid|s1|g2|structured,60.744750206324845,0.4884,True,True,True,True,False,False,True,p1g5_039,screen
1,2|switch|still|liquid|s1|g2|mixed,7,p1g5_035,5,1,e29244634a5b7e5d,44.545910468748815,0.348,partial,0.4,True,False,True,p1g5_035_s2,seed2,958,e29244634a5b7e5d,2|switch|drift|liquid|s1|g2|mixed,46.98238808593602,0.348,True,True,True,True,False,True,False,p1g5_035_s2,seed2
1,3|constant|still|gas|s1|g2|mixed,7,p1g5_077,5,1,c4114e6995927301,14.114000024524062,0.0,partial,0.4,True,False,True,p1g5_077_s3,seed3,959,c4114e6995927301,3|constant|still|flicker|s1|g2|mixed,17.64250003065508,0.0,True,True,True,True,False,True,False,p1g5_077_s3,seed3
1,3|constant|rotor|flicker|s1|g0|mixed,7,p1g5_002,5,1,f8038deeec6cbeb5,35.29371534764173,0.0,partial,0.4,True,False,True,p1g5_002_s3,seed3,959,f8038deeec6cbeb5,3|grow|rotor|liquid|s1|g0|mixed,44.11714418455217,0.0,True,True,True,True,False,False,False,p1g5_002_s3,seed3
1,4|switch|rotor|liquid|s1|g1|structured,7,p1g5_012,5,1,15e9361ea30fcdb3,45.22803160622681,0.382,partial,0.4,True,False,True,p1g5_012,screen,957,15e9361ea30fcdb3,4|switch|rotor|liquid|s1|g1|structured,46.98503950778351,0.382,True,True,True,True,True,True,False,p1g5_012,screen
1,4|switch|mobile|liquid|s2|g2|mixed,7,p1g5_045,5,1,1637e12ad895f8b1,48.45269864841308,0.0,partial,0.4,True,False,True,p1g5_045,screen,957,1637e12ad895f8b1,4|switch|mobile|liquid|s2|g2|mixed,60.56587331051636,0.0,True,True,True,True,True,True,False,p1g5_045,screen
1,3|grow|mobile|flicker|s1|g2|structured,7,p1g5_048,5,1,19ce8f5d2f7ec59f,68.88436334557174,0.7412,partial,0.4,False,False,True,p1g5_048,screen,957,19ce8f5d2f7ec59f,3|grow|mobile|flicker|s1|g2|structured,67.57545418196469,0.7412,True,True,True,True,True,True,False,p1g5_048,screen
1,3|switch|still|liquid|s1|g2|mixed,7,p1g5_053,5,1,8e4299986c7764fd,44.357057033581064,0.0716,partial,0.4,True,False,True,p1g5_053_s3,seed3,959,8e4299986c7764fd,3|switch|drift|liquid|s1|g2|mixed,53.65632129197633,0.0716,True,True,True,True,False,True,False,p1g5_053_s3,seed3
