source_island,source_row_index,island,cand,phase,seed,gen,bucket,op,parents,ghash,status,primary_included,C9_mode,C9,interest_raw,interest_v2_preserved,common_I025,common_I040,qualifies_025,qualifies_040,descriptor_bin,spatial_class,valid_same_genome_confirmation,actual_origin_op,ic_merge,T_used
2,100,2,p2g1_088,screen,964,1,creative_screen,immigrate,,a8ebdc9bdd5629c4,no_blobs,True,missing,,0.0,,,,False,False,,,,immigrate,False,
2,101,2,p2g1_086,screen,964,1,creative_screen,immigrate,,26427bf2891d0a69,ok,True,partial,0.0,15.337500000000002,20.450000000000003,15.337500000000002,12.270000000000001,False,False,2|constant|still|gas|s1|g0|mixed,mixed,,immigrate,False,2500.0
2,102,2,p2g1_092,screen,964,1,creative_screen,immigrate,,4532ffe10914220d,ok,True,partial,0.0,22.987499999999997,30.65,22.987499999999997,18.389999999999997,False,False,2|constant|still|gas|s1|g2|mixed,mixed,,immigrate,False,2500.0
2,103,2,p2g2_045,screen,964,2,creative_screen,dup_act,"[""p6g8_033""]",6c610572aaddf7a2,fail_g0a,True,missing,,,,,,False,False,,,,dup_act,False,
2,104,2,p2g2_065,screen,964,2,creative_screen,merge_cross_edge,"[""p2g4_053"",""blk_p2g4_053""]",bb982e8560b2eab7,fail_g0a,True,missing,,,,,,False,False,,,,merge_cross_edge,False,
2,105,2,p2g2_002,screen,964,2,creative_screen,mutate,"[""p2g1_079""]",b217a16632af5112,fail_g0a,True,missing,,,,,,False,False,,,,mutate,False,
2,106,2,p2g2_040,screen,964,2,creative_screen,dup_act,"[""p6g7_028""]",9d20510112e4dd22,fail_g0a,True,missing,,,,,,False,False,,,,dup_act,False,
2,107,2,p2g2_076,screen,964,2,creative_screen,merge_share_chan,"[""p2g6_020"",""blk_engine_10748""]",26b035f68bee13c5,fail_g0a,True,missing,,,,,,False,False,,,,merge_share_chan,False,
2,108,2,p2g2_046,screen,964,2,creative_screen,dup_act,"[""p1g6_065""]",04b0b077dbcfedf7,fail_g0a,True,missing,,,,,,False,False,,,,dup_act,False,
2,109,2,p2g2_077,screen,964,2,creative_screen,merge_share_chan,"[""p2g1_002"",""ref_M4_tau5.7""]",135b9c374b095b07,fail_g0a,True,missing,,,,,,False,False,,,,merge_share_chan,False,
2,110,2,p2g2_075,screen,964,2,creative_screen,merge_share_chan,"[""p10g0_ds6_000"",""blk_engine_10748""]",68c1d37f5fc14557,fail_g0a,True,missing,,,,,,False,False,,,,merge_share_chan,False,
2,111,2,p2g1_002_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_002""]",d9ed7061a56002ec,no_blobs,True,missing,,0.0,,,,False,False,,,True,mutate,False,
2,112,2,p2g1_060_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_060""]",d9f0c4ecd66facf6,ok,True,partial,0.4808,62.36969169678551,67.13292226238067,62.36969169678551,59.511753357428404,True,False,3|switch|mobile|liquid|s1|g2|structured,structured,True,merge_cross_edge,False,10000.0
2,113,2,p2g2_064,screen,964,2,creative_screen,merge_cross_edge,"[""p2g4_062"",""blk_engine_10748""]",c1f9928b940fc209,ok,True,partial,0.4053,65.61446569293699,73.97595425724933,65.61446569293699,60.5975725543496,True,True,3|grow|mobile|liquid|s1|g2|structured,structured,,merge_cross_edge,False,20000.0
2,114,2,p2g2_013,screen,964,2,creative_screen,mutate,"[""p3g5_061""]",f05addd37969cb37,ok,True,partial,0.0,10.5875,14.116666666666667,10.5875,8.47,False,False,2|constant|still|gas|s1|g0|mixed,mixed,,mutate,False,2500.0
2,115,2,p2g1_078_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_078""]",9fb172b36e41b539,ok,True,partial,0.4303,60.427311925822444,66.22641590109659,60.427311925822444,56.947849540657955,True,False,3|switch|rotor|liquid|s1|g2|structured,structured,True,merge_share_chan,False,5000.0
2,116,2,p2g1_017_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_017""]",bf9d2724ed64b209,ok,True,partial,0.6435,75.97974711686268,79.85632948915024,75.97974711686268,73.65379769349015,True,True,4|grow|mobile|liquid|s1|g2|structured,structured,True,mint_bilin,False,20000.0
2,117,2,p2g1_071_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_071""]",4a67738b092c14e3,ok,True,partial,0.4086,74.83561393638269,86.16081858184357,74.83561393638269,68.04049114910615,True,True,4|grow|rotor|liquid|s3|g2|structured,structured,True,merge_cross_edge,False,20000.0
2,118,2,p2g1_051_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_051""]",27a2960d05f47297,ok,True,partial,0.3381,71.75258520963418,84.40011361284557,71.75258520963418,64.16406816770734,False,False,3|switch|rotor|liquid|s1|g2|structured,structured,True,merge_spatial_ic,False,20000.0
2,119,2,p2g1_055_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_055""]",27a2960d05f47297,ok,True,partial,0.3381,71.75258520963418,84.40011361284557,71.75258520963418,64.16406816770734,False,False,3|switch|rotor|liquid|s1|g2|structured,structured,True,merge_spatial_ic,False,20000.0
2,120,2,p2g1_011_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_011""]",9de01c91384e7539,ok,True,partial,0.3732,71.45639998742594,82.83519998323459,71.45639998742594,64.62911998994075,False,False,3|grow|mobile|liquid|s2|g2|structured,structured,True,mutate,False,20000.0
2,121,2,p2g1_028_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_028""]",c968f42c900825af,ok,True,partial,0.0372,37.34750231586021,48.55666975448028,37.34750231586021,30.622001852688168,False,False,3|grow|still|frozen|s1|g2|mixed,mixed,True,delete_bilin,False,20000.0
2,122,2,p2g1_036_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_036""]",2937ade6b1a91c5d,ok,True,partial,0.2616,64.57457346234165,77.37943128312219,64.57457346234165,56.89165876987331,False,False,3|grow|mobile|liquid|s1|g2|structured,structured,True,add_chan,False,20000.0
2,123,2,p2g1_018_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_018""]",924ba5a10dc24335,ok,True,partial,0.4781,65.3281259843641,71.16750131248548,65.3281259843641,61.82450078749129,True,True,4|grow|mobile|liquid|s2|g0|structured,structured,True,mint_bilin,False,20000.0
2,124,2,p2g1_023_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_023""]",14d77591986afc56,ok,True,partial,0.3678,72.66548878220748,84.62731837627663,72.66548878220748,65.48839102576598,False,False,3|switch|rotor|liquid|s2|g2|structured,structured,True,mint_bilin,False,20000.0
2,125,2,p2g1_025_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_025""]",b775106c35d12be9,ok,True,partial,0.6845,75.9169995489554,78.40599939860721,75.9169995489554,74.42359963916432,True,True,4|grow|mobile|liquid|s2|g1|structured,structured,True,mint_bilin,False,20000.0
2,126,2,p2g1_030_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_030""]",4e4cd0ea7942ce19,ok,True,partial,0.0632,48.2105991574938,62.17413220999174,48.2105991574938,39.83247932599504,False,False,4|grow|still|frozen|s1|g2|structured,structured,True,delete_bilin,False,20000.0
2,127,2,p2g1_039_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_039""]",c245b852050beef9,ok,True,partial,0.5146,66.0923373452402,70.96978312698693,66.0923373452402,63.16586987619215,True,True,3|switch|mobile|liquid|s1|g2|structured,structured,True,add_chan,False,20000.0
2,128,2,p2g1_007_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_007""]",8e12e46756768553,ok,True,partial,0.5298,66.46799403401312,70.96399204535082,66.46799403401312,63.77039522721049,True,True,3|relaxation|mobile|liquid|s2|g2|structured,structured,True,mutate,False,20000.0
2,129,2,p2g1_058_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_058""]",1bdf372c0be1c70d,ok,True,partial,0.0,52.96769513394031,70.62359351192042,52.96769513394031,42.37415610715225,False,False,3|switch|rotor|liquid|s2|g2|structured,structured,True,merge_cross_edge,False,10000.0
2,130,2,p2g1_066_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_066""]",a883c14e2162f124,ok,True,partial,0.3892,69.21123753280355,79.30831671040472,69.21123753280355,63.15299002624283,False,False,3|switch|rotor|liquid|s3|g2|structured,structured,True,merge_cross_edge,False,20000.0
2,131,2,p2g1_067_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_067""]",b0b5c22cd90792e9,ok,True,partial,0.2232,62.79873047686109,76.29164063581479,62.79873047686109,54.702984381488875,False,False,3|grow|mobile|liquid|s2|g2|structured,structured,True,merge_cross_edge,False,20000.0
2,132,2,p2g1_021_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_021""]",37a17f25d12bbe2d,ok,True,partial,0.3078,65.45788156741108,77.01717542321477,65.45788156741108,58.52230525392886,False,False,3|grow|rotor|liquid|s1|g2|structured,structured,True,mint_bilin,False,10000.0
2,133,2,p2g1_062_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_062""]",5b4ad6640be17b4b,ok,True,partial,0.3069,63.12296719302665,73.93395625736888,63.12296719302665,56.63637375442133,False,False,4|grow|drift|liquid|s1|g2|mixed,mixed,True,merge_cross_edge,False,10000.0
2,134,2,p2g1_079_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_079""]",035df3a7b903a464,ok,True,partial,0.0,53.654893625025665,71.53985816670088,53.654893625025665,42.92391490002053,False,False,4|grow|rotor|liquid|s1|g2|mixed,mixed,True,merge_share_chan,False,20000.0
2,135,2,p2g1_054_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_054""]",eef1806b5f1e0089,ok,True,partial,0.3162,60.83594784560613,70.57459712747483,60.83594784560613,54.99275827648489,False,False,4|grow|mobile|liquid|s1|g2|structured,structured,True,merge_spatial_ic,False,5000.0
2,136,2,p2g1_006_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_006""]",1df18c697ace6321,ok,True,partial,0.4319,54.12187777283532,57.76583703044709,54.12187777283532,51.935502218268255,False,False,4|switch|mobile|liquid|s1|g2|structured,structured,True,mutate,False,5000.0
2,137,2,p2g1_041_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_041""]",78ccae7b22823d5b,ok,True,partial,0.0,49.511176109020745,66.01490147869433,49.511176109020745,39.6089408872166,False,False,4|switch|still|liquid|s1|g2|mixed,mixed,True,dup_act,False,10000.0
2,138,2,p2g1_056_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_056""]",815d82c89c6b56a6,ok,True,partial,0.0,58.64294421696012,78.19059228928016,58.64294421696012,46.91435537356809,False,False,4|switch|rotor|liquid|s1|g2|mixed,mixed,True,merge_cross_edge,False,5000.0
2,139,2,p2g1_069_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_069""]",d180217b39c4da02,ok,True,partial,0.0,40.39755839844001,53.863411197920016,40.39755839844001,32.31804671875201,False,False,4|constant|mobile|liquid|s1|g2|mixed,mixed,True,merge_slow_tanh,False,5000.0
2,140,2,p2g1_070_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_070""]",238b93e584c49631,ok,True,partial,0.2615,55.826880876143775,65.71917450152503,55.826880876143775,49.89150470091502,False,False,4|switch|still|liquid|s1|g2|mixed,mixed,True,merge_cross_edge,False,10000.0
2,141,2,p2g1_072_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_072""]",26d0e37a72033beb,ok,True,partial,0.3895,50.30014517282734,54.08352689710313,50.30014517282734,48.030116138261874,False,False,4|constant|drift|liquid|s1|g2|structured,structured,True,merge_cross_edge,False,5000.0
2,142,2,p2g1_075_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_075""]",e67e943201c983af,ok,True,partial,0.4018,48.657110325517145,51.48281376735619,48.657110325517145,46.96168826041371,False,False,4|constant|drift|liquid|s1|g2|structured,structured,True,merge_cross_edge,False,5000.0
2,143,2,p2g1_019_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_019""]",22370673b4d2c63c,ok,True,partial,0.4539,64.39773984782956,70.73365313043941,64.39773984782956,60.59619187826364,True,True,3|switch|mobile|liquid|s1|g1|structured,structured,True,mint_bilin,False,5000.0
2,144,2,p2g1_037_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_037""]",3690c9f2501aa004,ok,True,partial,0.3822,50.08584017167875,54.041120228905,50.08584017167875,47.712672137343006,False,False,2|switch|mobile|liquid|s1|g0|structured,structured,True,add_chan,False,5000.0
2,145,2,p2g1_038_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_038""]",d7c8debf0a1bb592,ok,True,partial,0.5614,69.8125276005493,74.37003680073241,69.8125276005493,67.07802208043944,True,True,3|switch|mobile|liquid|s1|g2|structured,structured,True,add_chan,False,10000.0
2,146,2,p2g1_045_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_045""]",0c1fc022331e2949,ok,True,partial,0.0,39.99558606272733,53.32744808363644,39.99558606272733,31.996468850181863,False,False,3|switch|still|liquid|s1|g2|mixed,mixed,True,dup_act,False,5000.0
2,147,2,p2g1_065_s2,seed2,965,1,selected_confirmation,seed2,"[""p2g1_065""]",a318103d190665fb,ok,True,partial,0.0,40.88569425962745,54.5142590128366,40.88569425962745,32.70855540770196,False,False,4|constant|drift|liquid|s1|g2|mixed,mixed,True,merge_cross_edge,False,5000.0
2,148,2,p2g2_015,screen,964,2,creative_screen,mutate,"[""p2g7_039""]",cd8380c18ee6bb4b,ok,True,partial,0.3694,50.977060241461864,55.656080321949155,50.977060241461864,48.16964819316949,False,False,3|grow|mobile|liquid|s1|g0|structured,structured,,mutate,False,2500.0
2,149,2,p2g2_027,screen,964,2,creative_screen,mint_bilin,"[""p2g1_070""]",72ae489b0abbca50,ok,True,partial,0.0846,50.876309931135474,65.01507990818062,50.876309931135474,42.393047944908375,False,False,4|switch|drift|liquid|s1|g2|mixed,mixed,,mint_bilin,False,5000.0
2,150,2,p2g2_029,screen,964,2,creative_screen,delete_bilin,"[""p2g1_069""]",bfa54c73d140756c,ok,True,partial,0.0,34.70802810846936,46.27737081129248,34.70802810846936,27.766422486775486,False,False,4|constant|drift|liquid|s1|g2|mixed,mixed,,delete_bilin,False,5000.0
2,151,2,p2g2_030,screen,964,2,creative_screen,delete_bilin,"[""p2g1_070""]",beaf5262003aedf1,ok,True,partial,0.1133,52.15951977678829,65.76935970238438,52.15951977678829,43.99361582143062,False,False,4|switch|drift|liquid|s1|g2|mixed,mixed,,delete_bilin,False,5000.0
2,152,2,p2g2_032,screen,964,2,creative_screen,add_chan,"[""p6g8_033""]",0421ca1c09d33bb6,ok,True,partial,0.3786,61.83417107414964,69.8255614321995,61.83417107414964,57.039336859319704,False,False,3|switch|mobile|liquid|s1|g2|structured,structured,,add_chan,False,5000.0
2,153,2,p2g2_041,screen,964,2,creative_screen,dup_act,"[""p6g8_033""]",2c35048f8d3575ac,ok,True,partial,0.0,38.950523587011396,51.93403144934853,38.950523587011396,31.160418869609117,False,False,3|constant|drift|liquid|s1|g2|mixed,mixed,,dup_act,False,2500.0
2,154,2,p2g2_056,screen,964,2,creative_screen,merge_cross_edge,"[""p2g6_020"",""ref_iso_d0.75""]",f642853f66ccd8c8,ok,True,partial,0.0,51.757033615524946,69.00937815403326,51.757033615524946,41.40562689241995,False,False,4|switch|mobile|liquid|s1|g2|mixed,mixed,,merge_cross_edge,False,2500.0
2,155,2,p2g2_000,screen,964,2,creative_screen,mutate,"[""p2g7_039""]",74c194cc0545ad46,ok,True,partial,0.5004,61.14007359871615,64.84009813162153,61.14007359871615,58.92005887897292,True,False,3|switch|mobile|liquid|s1|g2|structured,structured,,mutate,False,2500.0
2,156,2,p2g2_034,screen,964,2,creative_screen,add_chan,"[""p3g6_032""]",afe011c2a70b0605,ok,True,partial,0.5388,73.25711468865056,79.71615291820075,73.25711468865056,69.38169175092045,True,True,4|grow|mobile|liquid|s2|g1|structured,structured,,add_chan,False,20000.0
2,157,2,p2g2_039,screen,964,2,creative_screen,add_chan,"[""p6g8_033""]",736f16ae2b03baa9,ok,True,partial,0.3112,62.0038361962549,72.2984482616732,62.0038361962549,55.82706895700392,False,False,3|grow|mobile|liquid|s2|g2|structured,structured,,add_chan,False,20000.0
2,158,2,p2g2_043,screen,964,2,creative_screen,dup_act,"[""p2g6_020""]",3aa0812c719477bf,ok,True,partial,0.2772,65.04849412656895,77.49132550209194,65.04849412656895,57.58279530125516,False,False,4|switch|drift|liquid|s2|g2|structured,structured,,dup_act,False,20000.0
2,159,2,p2g2_050,screen,964,2,creative_screen,merge_spatial_ic,"[""p2g7_039"",""p2g1_049""]",fa86cb8089d048d0,ok,True,partial,0.5532,65.57415267752525,68.99220357003367,65.57415267752525,63.5233221420202,True,True,4|grow|mobile|liquid|s1|g2|structured,structured,,merge_spatial_ic,True,2500.0
2,160,2,p2g2_057,screen,964,2,creative_screen,merge_cross_edge,"[""p6g5_025"",""ref_iso_d0.65""]",7eefd3bf8f5d508a,ok,True,partial,0.3381,59.192016014642434,67.65268801952324,59.192016014642434,54.115612811713945,False,False,3|grow|rotor|liquid|s1|g2|structured,structured,,merge_cross_edge,False,10000.0
2,161,2,p2g2_058,screen,964,2,creative_screen,merge_cross_edge,"[""p2g6_020"",""ref_M0""]",e6ec7b37ad3ac417,ok,True,partial,0.4807,75.9304653478542,85.21728713047226,75.9304653478542,70.35837227828335,True,True,4|switch|rotor|liquid|s2|g2|structured,structured,,merge_cross_edge,False,20000.0
2,162,2,p2g2_059,screen,964,2,creative_screen,merge_cross_edge,"[""p2g6_020"",""ref_iso_d0.75""]",f5dc3c4ef4f01028,ok,True,partial,0.5432,74.4816809535988,81.20224127146507,74.4816809535988,70.44934476287904,True,True,4|switch|rotor|liquid|s2|g2|structured,structured,,merge_cross_edge,False,20000.0
2,163,2,p2g2_060,screen,964,2,creative_screen,merge_cross_edge,"[""p2g6_020"",""blk_engine_10748""]",87f090a8524d6f79,ok,True,partial,0.5509,71.60771869062128,77.11362492082839,71.60771869062128,68.30417495249702,True,True,3|grow|rotor|liquid|s2|g2|structured,structured,,merge_cross_edge,False,20000.0
2,164,2,p2g2_061,screen,964,2,creative_screen,merge_cross_edge,"[""p2g6_020"",""ref_M0""]",2858ea7e8fe8708e,ok,True,partial,0.3559,70.0183718397505,81.49449578633401,70.0183718397505,63.13269747180041,False,False,4|switch|rotor|liquid|s2|g2|structured,structured,,merge_cross_edge,False,20000.0
2,165,2,p2g2_062,screen,964,2,creative_screen,merge_cross_edge,"[""p2g1_007"",""ref_iso_d0.75""]",7628e5e23b517c98,ok,True,partial,0.3114,49.60733663583663,55.76311551444885,49.60733663583663,45.913869308669305,False,False,3|switch|still|liquid|s1|g2|structured,structured,,merge_cross_edge,False,5000.0
2,166,2,p2g2_067,screen,964,2,creative_screen,merge_cross_edge,"[""p2g6_020"",""ref_iso_d0.65""]",71d96c0d2e2adfc3,ok,True,partial,0.5486,53.41073200828289,52.92764267771053,53.41073200828289,53.70058560662632,False,False,3|oscillator|rotor|liquid|s1|g2|structured,structured,,merge_cross_edge,False,2500.0
2,167,2,p2g2_068,screen,964,2,creative_screen,merge_cross_edge,"[""p2g6_020"",""ref_M4_tau5.7""]",1ee7ce1b7838f956,ok,True,partial,0.4693,72.03701886326192,80.4060251510159,72.03701886326192,67.01561509060954,True,True,4|grow|rotor|liquid|s3|g2|structured,structured,,merge_cross_edge,False,10000.0
2,168,2,p2g2_069,screen,964,2,creative_screen,merge_cross_edge,"[""p4g4_018"",""blk_engine_10748""]",9a985419bb8a4390,ok,True,partial,0.2081,63.74462100476468,78.05616133968624,63.74462100476468,55.15769680381174,False,False,4|switch|rotor|liquid|s1|g2|mixed,mixed,,merge_cross_edge,False,5000.0
2,169,2,p2g2_070,screen,964,2,creative_screen,merge_cross_edge,"[""p2g6_020"",""ref_M0""]",2ccd2e15c8fa6fb9,ok,True,partial,0.5156,67.62419910247876,72.97893213663833,67.62419910247876,64.411359281983,True,True,4|switch|mobile|liquid|s1|g2|structured,structured,,merge_cross_edge,False,5000.0
2,170,2,p2g2_071,screen,964,2,creative_screen,merge_cross_edge,"[""p2g6_020"",""ref_iso_d0.75""]",db5ab524addbfa0d,ok,True,partial,0.4328,73.91554869382584,84.12739825843445,73.91554869382584,67.78843895506067,True,True,4|grow|rotor|liquid|s3|g2|structured,structured,,merge_cross_edge,False,10000.0
2,171,2,p2g2_001,screen,964,2,creative_screen,mutate,"[""p3g6_032""]",81432c314a05abfa,ok,True,partial,0.5394,41.40693097835819,37.22924130447758,41.40693097835819,43.91354478268655,False,False,3|constant|mobile|liquid|s1|g1|structured,structured,,mutate,False,2500.0
2,172,2,p2g2_004,screen,964,2,creative_screen,mutate,"[""p6g8_033""]",4367715aa0823f2a,ok,True,partial,0.2563,43.842051224082184,49.91273496544291,43.842051224082184,40.19964097926574,False,False,2|switch|mobile|liquid|s1|g2|structured,structured,,mutate,False,5000.0
2,173,2,p2g2_006,screen,964,2,creative_screen,mutate,"[""p6g9_021""]",24b09477e69160fc,ok,True,partial,0.3229,51.95584208156717,58.5111227754229,51.95584208156717,48.022673665253734,False,False,2|grow|mobile|liquid|s2|g2|structured,structured,,mutate,False,20000.0
2,174,2,p2g2_007,screen,964,2,creative_screen,mutate,"[""p3g6_032""]",25358d15ec16e629,ok,True,partial,0.251,45.18175063973011,51.87566751964015,45.18175063973011,41.165400511784085,False,False,3|switch|mobile|liquid|s1|g0|structured,structured,,mutate,False,2500.0
2,175,2,p2g2_008,screen,964,2,creative_screen,mutate,"[""p6g9_021""]",0cd0a755cd316c5a,ok,True,partial,0.3204,47.34395579591856,52.44527439455808,47.34395579591856,44.28316463673485,False,False,2|oscillator|mobile|liquid|s1|g2|structured,structured,,mutate,False,2500.0
2,176,2,p2g2_009,screen,964,2,creative_screen,mutate,"[""p3g9_022""]",496b14b66cf1bdde,ok,True,partial,0.5789,64.84256568186383,67.16008757581844,64.84256568186383,63.45205254549106,True,True,4|grow|mobile|liquid|s2|g2|structured,structured,,mutate,False,5000.0
2,177,2,p2g2_010,screen,964,2,creative_screen,mutate,"[""p3g6_032""]",d622c2d8cf881d56,ok,True,partial,0.5912,42.587057532553786,37.07607671007172,42.587057532553786,45.89364602604303,False,False,3|constant|mobile|liquid|s1|g1|structured,structured,,mutate,False,2500.0
2,178,2,p2g2_011,screen,964,2,creative_screen,mutate,"[""p2g1_053""]",d93c906158f78639,ok,True,partial,0.3578,56.15559535507187,62.94746047342915,56.15559535507187,52.0804762840575,False,False,4|switch|mobile|liquid|s1|g1|structured,structured,,mutate,False,2500.0
2,179,2,p2g2_014,screen,964,2,creative_screen,mutate,"[""p6g8_020""]",2a344074153e7f5d,ok,True,partial,0.5359,69.24521586052015,74.4636211473602,69.24521586052015,66.11417268841612,True,True,4|grow|rotor|liquid|s1|g2|structured,structured,,mutate,False,10000.0
2,180,2,p2g2_021,screen,964,2,creative_screen,mint_bilin,"[""p3g6_032""]",bf7e83194d770cac,ok,True,partial,0.6515,50.317404232591116,45.37320564345482,50.317404232591116,53.283923386072885,False,False,4|oscillator|mobile|liquid|s1|g1|structured,structured,,mint_bilin,False,2500.0
2,181,2,p2g2_024,screen,964,2,creative_screen,mint_bilin,"[""p3g6_032""]",00ad67098ca52841,ok,True,partial,0.3684,32.67928821913009,31.29238429217346,32.67928821913009,33.511430575304075,False,False,3|switch|drift|liquid|s1|g0|structured,structured,,mint_bilin,False,2500.0
2,182,2,p2g2_016,screen,964,2,creative_screen,mint_bilin,"[""p2g4_002""]",68792846f53adaa5,ok,True,partial,0.316,59.97947995586325,69.43930660781767,59.97947995586325,54.3035839646906,False,False,3|switch|mobile|liquid|s1|g2|structured,structured,,mint_bilin,False,10000.0
2,183,2,p2g2_018,screen,964,2,creative_screen,mint_bilin,"[""p6g9_040""]",0af6510266e625be,ok,True,partial,0.7576,48.77120516361141,39.774940218148544,48.77120516361141,54.16896413088912,False,False,3|switch|mobile|flicker|s1|g0|structured,structured,,mint_bilin,False,2500.0
2,184,2,p2g2_020,screen,964,2,creative_screen,mint_bilin,"[""p5g3_040""]",f9a23970e353ef6d,ok,True,partial,0.5614,71.42459630873384,76.51946174497846,71.42459630873384,68.36767704698707,True,True,4|grow|mobile|liquid|s1|g2|structured,structured,,mint_bilin,False,20000.0
2,185,2,p2g2_022,screen,964,2,creative_screen,mint_bilin,"[""p2g4_030""]",b4d5b1c1281d75e2,ok,True,partial,0.2612,62.65591758662842,74.83455678217122,62.65591758662842,55.34873406930273,False,False,4|grow|mobile|flicker|s2|g2|mixed,mixed,,mint_bilin,False,10000.0
2,186,2,p2g2_023,screen,964,2,creative_screen,mint_bilin,"[""p6g9_021""]",7fa13f78a42abf98,ok,True,partial,0.2108,53.748445188084744,64.63792691744632,53.748445188084744,47.21475615046779,False,False,2|grow|mobile|liquid|s2|g2|structured,structured,,mint_bilin,False,10000.0
2,187,2,p2g2_028,screen,964,2,creative_screen,delete_bilin,"[""p6g8_033""]",54fe617cf706055f,ok,True,partial,0.301,59.542349082844055,69.35646544379208,59.542349082844055,53.65387926627524,False,False,3|grow|rotor|liquid|s1|g2|structured,structured,,delete_bilin,False,20000.0
2,188,2,p2g2_031,screen,964,2,creative_screen,delete_bilin,"[""p3g6_032""]",f696871bd3d8ad9a,ok,True,partial,0.5084,65.37461158003394,70.21948210671194,65.37461158003394,62.46768926402716,True,True,4|grow|mobile|liquid|s1|g1|structured,structured,,delete_bilin,False,5000.0
2,189,2,p2g2_037,screen,964,2,creative_screen,add_chan,"[""p6g5_026""]",d2c92dfd3075f3b5,ok,True,partial,0.3002,67.40147179135403,79.86196238847204,67.40147179135403,59.92517743308322,False,False,3|switch|rotor|liquid|s2|g2|structured,structured,,add_chan,False,20000.0
2,190,2,p2g2_038,screen,964,2,creative_screen,add_chan,"[""p6g5_026""]",5c3b22eec22509f0,ok,True,partial,0.176,39.95405574549072,47.4054076606543,39.95405574549072,35.48324459639258,False,False,2|switch|still|liquid|s1|g2|structured,structured,,add_chan,False,2500.0
2,191,2,p2g2_042,screen,964,2,creative_screen,dup_act,"[""p6g7_028""]",ea28b70c8b93a743,ok,True,partial,0.3286,65.03090341596193,75.75453788794924,65.03090341596193,58.59672273276954,False,False,4|grow|rotor|liquid|s1|g2|mixed,mixed,,dup_act,False,20000.0
2,192,2,p2g2_044,screen,964,2,creative_screen,dup_act,"[""p6g5_026""]",0278a89bbec247c9,ok,True,partial,0.0,39.927799928595725,53.237066571460964,39.927799928595725,31.942239942876576,False,False,3|constant|mobile|liquid|s1|g2|mixed,mixed,,dup_act,False,2500.0
2,193,2,p2g2_047,screen,964,2,creative_screen,dup_act,"[""p6g7_028""]",e36d149d612e35ba,ok,True,partial,0.0,57.17622907397967,76.23497209863956,57.17622907397967,45.740983259183736,False,False,4|grow|rotor|liquid|s1|g2|mixed,mixed,,dup_act,False,20000.0
2,194,2,p2g2_048,screen,964,2,creative_screen,merge_spatial_ic,"[""p3g5_003"",""p6g7_035""]",a8588ddb13332b62,ok,True,partial,0.6146,68.58976278792657,70.96635038390211,68.58976278792657,67.16381023034127,True,True,4|switch|mobile|liquid|s1|g1|structured,structured,,merge_spatial_ic,True,2500.0
2,195,2,p2g2_049,screen,964,2,creative_screen,merge_spatial_ic,"[""p6g3_033"",""p2g1_054""]",45d84b9a9c2d5329,ok,True,partial,0.5609,69.37763783265525,73.80685044354034,69.37763783265525,66.72011026612421,True,True,4|switch|mobile|liquid|s1|g1|structured,structured,,merge_spatial_ic,True,5000.0
2,196,2,p2g2_051,screen,964,2,creative_screen,merge_spatial_ic,"[""p6g9_021"",""p3g5_061""]",b310fbfc5cac334e,ok,True,partial,0.2935,55.57721480958929,64.31961974611906,55.57721480958929,50.33177184767143,False,False,3|switch|mobile|liquid|s1|g2|structured,structured,,merge_spatial_ic,True,5000.0
